AmsterdamseCode,CbsCode,RegioNaam,GeldigeStemmen,OngeldigeBlancoStemmen,Kiesgerechtigden,Opkomst,PvdA,CDA,VVD,D66,PSP,SGP,CPN,PPR,RPF,CP,GPV,Evangelische Volkspartij,SP,DS70,Rechtse Volkspartij,Rooms Katholieke Partij Nederland,God Met Ons,NVU,Progressieve Partij voor Behoud van Milieu, Werk en Maatschappij,Kleine Partij
10709,776,Esch,1108,6,1240,1114,169,669,185,33,12,0,3,20,2,1,0,1,5,2,5,1,0,0,0,0
10750,777,Etten-Leur,15553,64,20276,15617,4588,5451,3569,815,348,9,113,276,41,87,9,45,57,40,68,31,6,0,0,0
10638,508,Everdingen,1168,3,1306,1171,220,355,309,47,5,120,3,11,71,6,5,8,2,1,5,0,0,0,0,0
10136,12,Ezinge,1197,4,1305,1201,462,323,242,38,27,3,22,38,11,1,18,6,1,2,2,1,0,0,0,0
11284,68,Ferwerderadeel,5297,25,6022,5322,1190,2488,906,121,67,15,21,27,131,5,218,78,17,6,3,4,0,0,0,0
10206,778,Fijnaart en Heijningen,3703,12,4400,3715,1182,1398,718,136,37,24,12,38,57,18,6,37,10,11,6,12,1,0,0,0
10212,13,Finsterwolde,1930,11,2073,1941,650,73,192,20,17,5,931,5,16,2,5,5,5,2,1,1,0,0,0,0
11226,69,Franeker,7570,17,8850,7587,2692,2430,1522,243,93,21,71,66,173,14,69,110,26,22,11,7,0,0,0,0
10404,70,Franekeradeel,2499,16,2683,2515,851,922,447,56,50,1,9,17,68,3,18,36,8,7,5,1,0,0,0,0
10036,71,Gaasterland,4723,24,5367,4747,788,2412,831,124,47,138,21,63,116,2,12,112,15,20,14,8,0,0,0,0
11099,115,Gasselte,2681,11,3028,2692,1402,396,565,112,32,4,75,19,21,3,2,24,13,7,5,1,0,0,0,0
10101,779,Geertruidenberg,3583,14,4599,3597,1170,1126,839,206,44,4,25,46,10,21,2,10,30,15,21,10,4,0,0,0
10370,780,Geffen,2494,19,3157,2513,486,1269,473,66,32,2,10,34,4,7,1,0,78,5,23,3,1,0,0,0
10881,236,Geldermalsen,12678,55,14478,12733,3994,3342,3179,437,131,938,70,105,144,74,35,79,48,48,39,11,4,0,0,0
10529,781,Geldrop,14505,43,18627,14548,3223,5750,3423,912,234,6,99,459,75,49,13,59,62,42,66,18,15,0,0,0
10048,906,Geleen,19314,143,26384,19457,6005,7416,3305,973,619,11,163,357,62,47,16,29,77,42,58,63,71,0,0,0
10277,782,Gemert,9030,37,11583,9067,2114,4428,1495,376,198,3,70,127,5,18,5,7,120,8,30,19,7,0,0,0
10260,237,Gendringen,11350,50,13671,11400,2444,6033,1784,442,199,12,50,152,45,29,8,28,28,28,46,15,7,0,0,0
10440,238,Gendt,3924,26,4758,3950,1018,1817,719,207,64,3,14,43,3,3,0,6,12,6,4,3,2,0,0,0
10746,154,Genemuiden,3751,16,4434,3767,647,866,461,67,4,1028,6,14,561,4,38,27,8,5,13,2,0,0,0,0
10542,907,Gennep,8217,52,11083,8269,1764,3632,1540,696,258,3,47,140,14,16,1,11,50,9,21,9,6,0,0,0
10255,510,Giessenburg,2724,12,3041,2736,546,870,642,109,6,239,8,11,210,12,21,38,0,5,7,0,0,0,0,0
10506,116,Gieten,3744,19,4176,3763,1813,507,1047,187,36,1,27,38,22,5,12,20,4,15,9,1,0,0,0,0
11375,784,Gilze en Rijen,11905,37,14598,11942,2898,4840,2765,659,217,8,64,137,25,54,8,16,72,40,68,20,14,0,0,0
10981,511,Goedereede,6417,33,7211,6450,1304,1153,1129,214,30,2086,29,32,310,34,26,29,9,9,17,6,0,0,0,0
10674,664,Goes,18217,54,22489,18271,5150,5058,4064,767,233,1402,123,442,368,69,156,216,60,53,37,19,0,0,0,0
10971,785,Goirle,9300,55,11775,9355,2407,3285,2221,534,381,2,73,168,13,38,11,22,55,29,29,23,9,0,0,0
10076,156,Goor,7423,23,8345,7446,2949,2054,1622,354,76,15,47,60,56,26,44,38,32,15,20,15,0,0,0,0
10942,512,Gorinchem,15575,76,19649,15651,6843,2960,3196,608,218,412,178,180,319,187,91,208,46,87,30,12,0,0,0,0
10085,239,Gorssel,9502,22,10651,9524,2362,2765,3222,538,109,11,34,174,52,21,30,92,25,23,34,7,3,0,0,0
10302,513,Gouda,33308,254,41266,33562,11698,6959,7873,1700,644,1250,496,609,595,557,270,294,153,132,59,19,0,0,0,0
11258,514,Gouderak,1610,14,1874,1624,484,336,382,79,24,177,9,16,62,16,9,8,1,5,2,0,0,0,0,0
10450,515,Goudriaan,469,4,514,473,55,154,117,13,1,73,0,3,44,0,3,6,0,0,0,0,0,0,0,0
10914,516,Goudswaard,1034,4,1212,1038,278,139,208,24,5,329,3,6,22,8,4,3,3,2,0,0,0,0,0,0
11417,365,Graft-De Rijp,3201,18,3622,3219,867,803,1090,121,154,7,77,33,3,15,3,11,3,7,6,1,0,0,0,0
11339,157,Gramsbergen,3703,27,4112,3730,1168,1694,447,90,19,12,3,19,74,0,110,42,2,5,15,3,0,0,0,0
11008,909,Grathem,1617,8,1995,1625,191,967,316,64,21,1,8,19,1,3,0,0,6,2,6,1,11,0,0,0
10165,786,Grave,5616,26,7041,5642,1198,2251,1430,254,128,1,33,171,10,13,1,12,71,18,16,7,2,0,0,0
10244,16,Grijpskerk,2673,13,2954,2686,471,1322,378,65,23,9,15,42,54,6,177,94,7,6,4,0,0,0,0,0
11094,240,Groenlo,5026,4,5979,5030,930,2688,850,252,86,6,19,84,10,11,1,13,21,7,4,39,5,0,0,0
10616,241,Groesbeek,10398,68,13501,10466,3363,4279,1585,401,189,8,60,258,18,26,15,24,63,20,25,52,12,0,0,0
10426,14,Groningen,105864,433,131259,106297,46731,15458,17870,4372,4603,137,4937,3114,1036,281,4336,1505,812,435,153,84,0,0,0,0
11205,520,Groot-Ammers,1830,15,2055,1845,339,477,430,67,23,276,5,15,146,8,17,8,2,8,9,0,0,0,0,0
11080,15,Grootegast,5210,22,6023,5232,1136,2611,624,93,40,17,35,33,221,4,282,53,11,10,35,5,0,0,0,0
10176,912,Grubbenvorst,3784,15,4556,3799,560,1979,896,187,85,1,9,35,0,4,0,0,10,4,7,5,2,0,0,0
11032,913,Gulpen,4224,28,5194,4252,1036,1964,760,191,80,6,22,75,5,0,0,2,3,18,14,36,12,0,0,0
11435,158,Haaksbergen,13074,49,14877,13123,2701,6520,2544,593,164,4,64,204,29,32,17,35,44,32,46,45,0,0,0,0
11155,788,Haaren,2896,9,3412,2905,392,1761,498,96,44,1,17,44,1,4,0,3,9,4,12,9,1,0,0,0
10357,392,Haarlem,91972,580,117642,92552,30848,20592,23224,4586,3884,219,2561,2010,884,857,243,618,573,490,160,190,0,0,0,33
10508,393,Haarlemmerliede c.a.,2941,20,3423,2961,595,1044,870,133,48,19,68,56,22,24,7,23,11,10,3,8,0,0,0,0
11387,394,Haarlemmermeer,47037,267,57027,47304,10185,12937,16826,2116,758,527,781,893,667,332,161,325,137,218,114,51,0,0,0,9
11049,521,Haastrecht,2676,16,3063,2692,510,998,697,107,51,82,17,55,70,27,14,28,9,2,3,6,0,0,0,0
10321,914,Haelen,3315,20,4205,3335,507,1723,645,202,71,0,11,73,8,5,5,1,14,9,14,20,7,0,0,0
10297,522,Hagestein,829,5,928,834,143,317,194,27,4,93,2,10,19,4,2,4,1,1,7,1,0,0,0,0
10387,789,Halsteren,7020,51,8995,7071,2024,2043,2188,309,111,27,45,76,14,44,2,38,19,31,32,13,4,0,0,0
11283,790,Haps,1655,13,1903,1668,232,1055,232,66,27,0,1,26,0,0,0,1,5,2,4,2,2,0,0,0
10174,160,Hardenberg,19019,94,21085,19113,4212,8301,2300,537,126,52,47,137,432,18,2481,235,27,28,64,22,0,0,0,0
10786,243,Harderwijk,18430,45,21876,18475,2813,6758,4742,598,189,1006,87,274,1109,67,366,224,55,75,59,4,4,0,0,0
10167,523,Hardinxveld-Giessendam,9543,45,10966,9588,2468,1774,1607,271,56,1988,61,42,638,53,415,79,48,22,19,2,0,0,0,0
11058,17,Haren,12663,35,14149,12698,3262,3014,4305,744,168,22,83,201,133,14,415,184,15,75,22,6,0,0,0,0
10963,395,Harenkarspel,3372,16,3977,3388,650,1504,854,117,64,0,28,69,12,22,13,11,5,10,6,7,0,0,0,0
10909,72,Harlingen,9092,35,10915,9127,3920,2026,1880,314,129,9,85,110,149,25,287,77,30,20,7,24,0,0,0,0
10183,318,Harmelen,4384,15,5149,4399,637,1538,1559,221,69,89,14,95,63,21,11,46,8,1,9,3,0,0,0,0
10022,73,Haskerland,9652,40,11070,9692,3515,3354,1743,327,89,49,93,135,114,3,24,129,14,34,18,11,0,0,0,0
10115,161,Hasselt,3729,15,4197,3744,776,1261,549,123,13,182,9,24,409,3,312,48,8,6,6,0,0,0,0,0
10673,244,Hattem,7275,18,7972,7293,2209,2096,1270,280,35,77,32,63,403,6,664,89,5,30,10,4,2,0,0,0
10186,117,Havelte,3814,9,4261,3823,1710,448,1271,158,45,4,18,58,30,9,5,11,13,19,13,2,0,0,0,0
11257,524,Hazerswoude,6367,48,7351,6415,1020,2298,1807,352,101,221,50,154,233,29,9,41,19,15,11,7,0,0,0,0
10982,245,Hedel,2184,8,2506,2192,484,782,475,101,16,219,14,18,20,9,15,9,6,8,6,2,0,0,0,0
11208,915,Heel en Panheel,2084,19,3373,2103,330,1024,456,118,52,1,15,53,2,6,1,0,9,6,6,3,2,0,0,0
10679,396,Heemskerk,17647,132,21723,17779,5143,5209,4013,983,779,28,368,474,110,144,52,109,89,94,20,27,0,0,0,5
11288,397,Heemstede,17137,94,19888,17231,2787,4968,7180,812,353,38,126,346,155,54,25,126,43,79,13,28,0,0,0,4
10291,246,Heerde,11055,31,12444,11086,3404,3518,1828,340,71,392,31,64,959,10,175,108,11,24,112,5,3,0,0,0
10680,74,Heerenveen,23202,75,26989,23277,10696,4524,4505,880,348,54,938,341,328,28,179,222,38,67,37,17,0,0,0,0
10067,247,Heerewaarden,772,1,844,773,401,90,209,27,12,3,4,11,2,1,1,2,6,2,0,0,1,0,0,0
10752,398,Heerhugowaard,17087,72,20815,17159,4286,4938,5024,1021,631,15,255,355,116,112,43,106,65,62,45,13,0,0,0,0
10540,526,Heerjansdam,2101,3,2455,2104,624,572,568,88,26,68,12,22,51,30,4,16,4,8,4,4,0,0,0,0
10902,917,Heerlen,47862,260,68204,48122,15805,16801,7549,2029,1049,18,1203,1033,112,121,56,140,1021,143,128,244,410,0,0,0
10149,791,Heesch,5254,30,6664,5284,1107,2633,905,245,51,1,17,62,0,12,0,2,165,17,23,13,1,0,0,0
10690,792,Heeswijk-Dinther,4626,19,5323,4645,643,2767,793,149,84,0,13,110,3,13,0,5,20,4,16,3,3,0,0,0
10462,793,Heeze,4959,27,6022,4986,746,2452,1259,248,74,1,12,97,7,6,0,13,12,9,12,8,3,0,0,0
10246,19,Hefshuizen,6972,23,7820,6995,2303,2420,953,129,54,14,103,40,92,12,738,63,13,14,18,6,0,0,0,0
11024,527,Hei- en Boeicop,621,4,661,625,78,228,133,9,5,106,0,4,45,3,0,1,1,4,4,0,0,0,0,0
10793,399,Heiloo,13282,54,15039,13336,2755,3876,4784,714,334,13,172,266,106,57,18,78,23,51,17,18,0,0,0,0
10821,528,Heinenoord,2059,16,2376,2075,689,470,495,96,24,139,3,24,51,13,6,23,4,11,11,0,0,0,0,0
10854,162,Heino,4085,11,4480,4096,720,2034,790,162,38,12,13,61,89,6,88,41,3,8,15,5,0,0,0,0
10205,918,Helden,8706,40,11364,8746,1044,5292,1585,363,200,2,30,90,8,7,2,0,20,15,23,19,6,0,0,0
10806,163,Hellendoorn,20546,58,23027,20604,3860,11304,2625,643,88,153,48,285,786,27,315,193,32,38,134,15,0,0,0,0
11078,530,Hellevoetsluis,14558,51,18603,14609,6219,1596,4276,834,326,112,226,219,136,260,45,69,118,92,21,9,0,0,0,0
10932,794,Helmond,29443,130,40849,29573,9613,10238,5624,1472,528,94,682,346,59,122,28,48,303,117,102,59,8,0,0,0
10389,795,Helvoirt,2688,14,3105,2702,431,1287,692,147,27,5,14,32,2,4,0,4,6,7,18,9,3,0,0,0
10334,75,Hemelumer Oldeferd,3133,6,3492,3139,495,1578,632,120,25,17,9,32,93,9,22,76,2,10,9,4,0,0,0,0
10416,531,Hendrik-Ido-Ambacht,9699,4,11621,9703,2400,2275,2472,548,115,1102,50,120,292,59,109,106,22,20,5,4,0,0,0,0
10359,248,Hengelo (Gld),5037,21,5837,5058,1129,2514,1008,204,30,25,4,29,13,5,8,11,6,11,26,12,2,0,0,0
10907,164,Hengelo (Ov),46427,168,54140,46595,15893,14702,8920,2213,1020,57,570,884,549,222,347,281,413,121,145,90,0,0,0,0
10877,76,Hennaarderadeel,2886,10,3253,2896,523,1455,583,79,48,8,14,38,50,2,3,69,2,6,5,1,0,0,0,0
10138,919,Herten,2003,23,2497,2026,345,1040,428,96,28,0,6,33,3,1,0,0,5,7,0,4,7,0,0,0
10819,249,Herwen en Aerdt,4410,21,5708,4431,1394,1772,829,192,59,2,28,40,9,11,2,5,24,10,20,11,2,0,0,0
11266,250,Herwijnen,1529,3,1658,1532,532,548,220,31,18,51,7,12,93,3,2,8,1,2,1,0,0,0,0,0
10128,63,het Bildt,5368,20,6054,5388,1949,1877,983,140,78,6,64,68,79,13,17,60,9,9,11,5,0,0,0,0
10290,251,Heteren,4743,13,5657,4756,1108,1968,955,188,67,176,43,72,69,12,24,27,6,11,12,5,0,0,0,0
11308,533,Heukelum,1640,3,1891,1643,601,403,398,73,14,51,10,6,35,12,10,8,1,4,11,3,0,0,0,0
10600,252,Heumen,6911,5,8002,6916,1208,3346,1460,374,166,5,39,207,4,9,5,13,40,13,8,13,1,0,0,0
10307,797,Heusden,2903,16,3692,2919,703,1118,661,120,37,48,26,46,50,31,2,10,17,14,14,5,1,0,0,0
10840,920,Heythuysen,3229,17,4041,3246,446,1829,656,125,58,0,11,33,4,1,2,1,15,13,18,10,7,0,0,0
11236,534,Hillegom,11146,68,13463,11214,2245,4121,3332,527,252,64,95,226,71,45,11,41,32,41,13,30,0,0,0,0
11297,798,Hilvarenbeek,5231,24,6156,5255,1133,2362,1159,239,94,3,39,120,5,9,0,11,20,14,11,12,0,0,0,0
11285,402,Hilversum,55309,249,68610,55558,16104,13298,16533,2421,1587,546,894,940,829,431,271,386,608,261,116,70,0,0,0,14
10672,77,Hindeloopen,533,6,586,539,227,165,72,16,9,2,8,13,13,0,1,3,2,1,1,0,0,0,0,0
11358,253,Hoevelaken,4477,4,5046,4481,829,1299,1431,257,36,299,10,74,109,8,65,37,1,14,6,2,0,0,0,0
10065,799,Hoeven,3995,19,5279,4014,975,1619,1019,165,48,11,20,37,10,26,6,2,8,14,27,8,0,0,0,0
11246,165,Holten,5892,20,6204,5912,1549,2095,1684,239,31,32,12,35,66,21,16,45,4,14,49,0,0,0,0,0
11123,675,Hontenisse,4708,18,5706,4726,1122,2297,849,200,76,4,13,50,10,14,15,11,5,6,26,10,0,0,0,0
11040,535,Hoogblokland,906,3,963,909,268,224,263,24,4,47,8,5,42,6,3,7,1,1,2,1,0,0,0,0
10476,801,Hooge en Lage Mierde,2195,5,2512,2200,255,1413,344,78,38,0,4,26,2,4,0,4,12,1,11,3,0,0,0,0
11318,802,Hooge en Lage Zwaluwe,3547,10,4263,3557,1020,1285,826,168,36,18,27,36,44,29,6,11,16,8,9,7,1,0,0,0
10657,800,Hoogeloon c.a.,4474,7,5312,4481,603,2641,859,187,55,2,7,53,5,9,5,5,18,8,9,8,0,0,0,0
10839,118,Hoogeveen,25887,76,30493,25963,7939,9460,3731,864,226,248,476,260,1154,96,602,507,70,71,173,10,0,0,0,0
10410,18,Hoogezand-Sappemeer,19678,65,24628,19743,10138,2711,3457,658,344,13,859,250,214,72,383,225,189,77,56,32,0,0,0,0
11392,405,Hoorn,25698,130,31630,25828,8751,5400,6967,1338,809,16,826,554,198,327,29,124,132,99,67,61,0,0,0,0
10516,536,Hoornaar,938,5,1025,943,243,257,297,34,13,25,4,8,44,2,0,6,1,2,2,0,0,0,0,0
11176,922,Horn,2264,10,2861,2274,378,1053,585,105,49,1,6,44,0,4,1,0,10,4,13,6,5,0,0,0
10607,254,Horssen,852,4,964,856,111,483,184,36,11,0,2,12,0,1,0,1,9,0,1,1,0,0,0,0
11108,923,Horst,9933,39,12054,9972,1478,5809,1822,331,153,5,39,92,9,20,5,7,82,19,31,22,9,0,0,0
10230,321,Houten,6861,12,7794,6873,1095,2762,1812,296,126,257,32,166,133,40,24,52,32,9,11,14,0,0,0,0
10466,803,Huijbergen,1172,4,1400,1176,180,545,353,40,5,0,6,20,3,5,0,4,4,4,1,2,0,0,0,0
11047,255,Huissen,8522,34,10139,8556,1918,3464,2200,365,159,9,59,155,16,17,14,39,32,19,17,30,9,0,0,0
11170,406,Huizen,19137,105,22594,19242,4000,4990,5978,903,455,738,208,210,1100,110,104,156,62,86,34,3,0,0,0,0
11408,677,Hulst,9722,59,12622,9781,2924,3686,2109,511,177,4,51,97,19,22,5,10,21,34,29,23,0,0,0,0
11235,256,Hummelo en Keppel,2739,8,3144,2747,769,813,899,137,29,10,9,28,9,2,5,6,6,10,6,1,0,0,0,0
10784,925,Hunsel,3040,31,3769,3071,434,1773,560,133,43,0,12,22,2,2,0,6,29,1,12,9,2,0,0,0
10815,78,Idaarderadeel,5951,11,6522,5962,3246,793,1322,256,92,6,48,78,37,5,4,34,9,14,3,4,0,0,0,0
11062,102,IJlst,1685,5,1904,1690,468,750,287,61,16,2,5,27,30,0,4,28,1,1,5,0,0,0,0,0
10858,195,IJsselham,3314,14,3653,3328,987,1268,691,78,27,11,11,26,79,5,65,41,9,6,9,1,0,0,0,0
10641,191,IJsselmuiden,7066,51,7812,7117,788,2559,838,124,34,1491,15,53,940,16,108,66,3,2,19,10,0,0,0,0
10152,353,IJsselstein,9323,34,11335,9357,2364,2986,2336,438,200,367,76,129,94,118,19,83,44,33,14,22,0,0,0,0
10809,407,Ilpendam,1960,24,2294,1984,536,551,507,68,32,10,149,29,18,24,0,13,4,11,6,2,0,0,0,0
10481,408,Jisp,613,1,709,614,225,70,211,32,13,0,37,18,0,4,0,0,0,1,2,0,0,0,0,0
10554,323,Kamerik,2176,12,2412,2188,248,983,419,79,27,207,3,29,127,5,1,24,14,4,5,1,0,0,0,0
10253,166,Kampen,19230,94,21928,19324,5231,5628,2698,522,317,1237,108,451,1796,51,626,398,51,46,53,17,0,0,0,0
10372,20,Kantens,1166,5,1294,1171,477,218,200,29,37,2,19,12,12,1,138,7,2,5,7,0,0,0,0,0
11223,678,Kapelle,5798,16,6849,5814,1307,1875,1357,297,35,421,16,87,205,30,31,46,10,21,57,3,0,0,0,0
10707,537,Katwijk,21220,162,26547,21382,3191,7710,3970,627,194,3095,94,204,1507,145,127,162,69,74,37,14,0,0,0,0
11136,409,Katwoude,179,1,198,180,31,57,68,4,3,0,2,4,5,2,1,0,1,1,0,0,0,0,0,0
10280,538,Kedichem,789,3,902,792,228,141,319,23,7,40,0,4,13,10,0,0,0,4,0,0,0,0,0,0
10313,928,Kerkrade,26330,331,39102,26661,10105,8913,3647,1116,455,20,371,528,33,52,21,43,320,88,78,362,178,0,0,0
10791,257,Kerkwijk,3427,16,4011,3443,653,997,588,79,29,872,12,27,120,2,14,11,8,5,6,4,0,0,0,0
10890,929,Kessel,2143,13,2682,2156,363,1165,439,78,24,1,2,42,0,3,0,0,21,1,2,2,0,0,0,0
10916,258,Kesteren,4990,20,5749,5010,1425,912,816,106,45,1443,20,25,130,4,7,26,8,7,15,0,1,0,0,0
10284,539,Klaaswaal,2196,0,2587,2196,702,497,578,88,23,168,10,22,49,18,9,17,6,4,5,0,0,0,0,0
10628,21,Kloosterburen,1112,4,1266,1116,335,512,161,21,20,6,8,10,8,0,11,5,4,2,0,9,0,0,0,0
10656,804,Klundert,3783,11,4557,3794,754,1675,783,125,26,126,12,28,176,14,11,25,6,9,7,6,0,0,0,0
10765,324,Kockengen,1871,8,2069,1879,209,837,371,62,20,171,6,36,115,7,6,6,8,10,5,2,0,0,0,0
10984,79,Kollumerland c.a.,7234,19,8442,7253,1618,3621,965,124,68,153,41,40,335,10,82,145,9,6,8,9,0,0,0,0
10250,682,Kortgene,2290,6,2627,2296,788,561,576,79,26,146,8,22,24,9,19,13,1,14,4,0,0,0,0,0
10029,540,Koudekerk aan den Rijn,2653,14,3037,2667,551,936,783,127,42,44,19,38,39,9,5,35,9,13,3,0,0,0,0,0
10617,541,Krimpen aan de Lek,3625,41,4335,3666,1484,574,840,186,42,283,35,21,53,45,15,9,18,11,8,1,0,0,0,0
10859,542,Krimpen aan den IJssel,15938,120,18954,16058,5025,2460,4510,697,249,1761,151,175,336,167,171,85,63,68,12,8,0,0,0,0
11335,882,Landgraaf,20428,183,28428,20611,7287,6664,3433,983,378,16,303,485,57,37,12,25,241,74,76,206,151,0,0,0
11225,415,Landsmeer,5334,35,6174,5369,1942,667,1607,278,149,14,343,133,45,72,4,24,8,30,15,3,0,0,0,0
11413,325,Langbroek,1265,3,1400,1268,237,432,271,21,17,203,11,7,45,4,4,8,0,5,0,0,0,0,0,0
10955,416,Langedijk,7684,61,9051,7745,1649,2670,2070,363,193,8,219,142,144,48,37,62,19,29,20,11,0,0,0,0
11127,543,Langerak,1104,6,1259,1110,253,290,189,43,5,137,2,2,102,10,61,6,1,2,0,1,0,0,0,0
10649,417,Laren (NH.),8050,0,9647,8050,1478,2298,3124,484,230,26,71,155,36,14,21,28,10,47,12,11,0,0,0,5
10604,22,Leek,9994,35,11454,10029,3594,2531,2076,355,138,28,101,103,157,17,594,163,19,58,57,3,0,0,0,0
11017,805,Leende,2508,8,2778,2516,200,1535,586,81,31,0,2,33,3,3,1,1,3,10,4,14,1,0,0,0
11050,23,Leens,2286,9,2624,2295,755,665,330,48,50,7,39,28,45,2,277,20,8,5,4,3,0,0,0,0
10465,544,Leerbroek,729,2,847,731,55,212,113,18,2,256,2,2,52,6,8,1,0,0,1,1,0,0,0,0
10685,545,Leerdam,8678,33,10428,8711,2943,1931,1736,265,51,706,83,75,462,158,131,51,25,23,35,3,0,0,0,0
11142,326,Leersum,4102,17,4587,4119,881,986,1492,193,44,267,15,44,107,9,16,22,5,13,7,1,0,0,0,0
11228,80,Leeuwarden,53297,214,63336,53511,25163,11666,9134,1708,1387,130,699,810,744,181,564,677,146,194,50,44,0,0,0,0
10851,81,Leeuwarderadeel,5407,25,6002,5432,2203,1505,1040,254,91,9,20,46,74,9,41,83,2,15,8,7,0,0,0,0
10702,546,Leiden,61226,498,77939,61724,23766,11221,14385,3262,2245,362,1760,1518,580,549,231,349,659,227,53,59,0,0,0,0
10058,547,Leiderdorp,12456,60,14643,12516,2763,3074,4483,790,294,119,77,351,110,88,53,144,56,36,7,11,0,0,0,0
10742,548,Leidschendam,18583,122,22112,18705,3762,6044,6080,1056,385,46,110,298,98,163,95,104,160,96,33,53,0,0,0,0
11351,549,Leimuiden,2594,34,3049,2628,326,1104,863,99,34,10,14,38,20,7,5,46,9,12,5,2,0,0,0,0
10050,550,Lekkerkerk,4697,36,5324,4733,1758,636,1388,212,59,380,41,31,83,41,5,36,5,17,5,0,0,0,0,0
11110,995,Lelystad,25947,83,32309,26030,10293,4056,6238,1364,511,108,1238,571,262,481,193,227,145,129,100,22,9,0,0,0
10142,82,Lemsterland,6269,18,7404,6287,2225,1959,1131,210,65,65,258,57,175,7,10,58,20,12,14,3,0,0,0,0
10978,327,Leusden,12863,31,14569,12894,2209,4093,4223,713,223,287,61,229,180,24,352,173,18,46,14,18,0,0,0,0
10930,551,Lexmond,1655,8,1787,1663,364,557,307,34,17,231,16,7,78,6,8,18,2,7,2,1,0,0,0,0
10242,260,Lichtenvoorde,10400,49,11893,10449,1457,5970,1946,431,215,5,23,174,13,20,3,32,38,22,24,24,3,0,0,0
10390,806,Liempde,2443,12,2762,2455,499,1383,337,126,30,0,6,23,3,3,1,3,9,0,10,10,0,0,0,0
11093,261,Lienden,3909,17,4471,3926,1664,720,891,103,40,331,15,25,63,8,1,13,7,4,22,2,0,0,0,0
10637,807,Lieshout,3161,7,3838,3168,571,1695,567,131,45,1,38,44,1,6,1,1,26,4,21,7,2,0,0,0
11370,418,Limmen,3043,26,3474,3069,539,1301,796,129,83,0,57,51,8,17,3,10,17,6,24,2,0,0,0,0
10990,932,Linne,2222,16,2837,2238,457,1061,496,99,33,1,12,22,2,4,1,4,4,7,5,10,4,0,0,0
11324,328,Linschoten,2391,6,2758,2397,307,867,679,81,26,233,13,33,88,11,6,24,9,6,3,5,0,0,0,0
10197,553,Lisse,11611,87,13589,11698,1807,4368,3339,469,239,591,85,226,218,52,51,56,37,30,17,26,0,0,0,0
11219,808,Lith,3325,13,4043,3338,696,1686,666,120,33,0,7,36,3,2,0,1,40,8,21,5,1,0,0,0
11263,262,Lochem,11394,34,13135,11428,3510,2716,3601,714,239,4,74,183,90,30,14,104,25,48,35,6,1,0,0,0
11202,329,Loenen,4416,16,5025,4432,891,1357,1485,176,75,119,36,86,91,19,28,21,11,11,7,3,0,0,0,0
11259,809,Loon op Zand,11040,72,13760,11112,2328,4894,2677,462,170,84,61,162,14,23,7,13,33,29,49,29,5,0,0,0
10639,330,Loosdrecht,5313,27,6189,5340,885,1464,2260,247,89,101,34,34,70,17,32,30,10,27,10,3,0,0,0,0
10333,331,Lopik,4412,15,5171,4427,904,1700,905,158,42,368,13,44,160,28,21,21,10,16,20,2,0,0,0,0
